$GPGGA,104831.00,3916.14696,N,00726.53976,W,1,04,4.32,347.8,M,48.9,M,,*41
$GPGGA,104831.25,3916.14728,N,00726.53939,W,1,04,4.32,347.5,M,48.9,M,,*44
$GPGGA,104831.50,3916.14753,N,00726.53912,W,1,04,4.32,347.4,M,48.9,M,,*42
$GPGGA,104831.75,3916.14760,N,00726.53876,W,1,04,4.32,347.5,M,48.9,M,,*47
$GPGGA,104832.00,3916.14787,N,00726.53836,W,1,04,4.32,347.7,M,48.9,M,,*49
$GPGGA,104832.25,3916.14817,N,00726.53784,W,1,04,4.32,347.7,M,48.9,M,,*4E
$GPGGA,104832.50,3916.14850,N,00726.53745,W,1,04,4.32,347.6,M,48.9,M,,*43
$GPGGA,104832.75,3916.14883,N,00726.53696,W,1,04,4.32,347.5,M,48.9,M,,*46
$GPGGA,104833.00,3916.14918,N,00726.53653,W,1,04,4.32,347.2,M,48.9,M,,*48
$GPGGA,104833.25,3916.14951,N,00726.53615,W,1,04,4.32,347.0,M,48.9,M,,*42
$GPGGA,104833.50,3916.14981,N,00726.53575,W,1,04,4.32,346.9,M,48.9,M,,*40
$GPGGA,104833.75,3916.15012,N,00726.53541,W,1,04,4.32,346.9,M,48.9,M,,*42
$GPGGA,104834.00,3916.15039,N,00726.53514,W,1,04,4.32,346.9,M,48.9,M,,*4E
$GPGGA,104834.25,3916.15071,N,00726.53500,W,1,04,4.32,346.5,M,48.9,M,,*4C
$GPGGA,104834.50,3916.15103,N,00726.53476,W,1,04,4.32,346.3,M,48.9,M,,*4C
$GPGGA,104834.75,3916.15132,N,00726.53481,W,1,04,4.32,345.7,M,48.9,M,,*46
$GPGGA,104835.00,3916.15160,N,00726.53467,W,1,04,4.32,345.7,M,48.9,M,,*4A
$GPGGA,104835.25,3916.15187,N,00726.53499,W,1,04,4.32,345.0,M,48.9,M,,*42
$GPGGA,104835.50,3916.15218,N,00726.53531,W,1,04,4.32,344.2,M,48.9,M,,*45
$GPGGA,104835.75,3916.15251,N,00726.53538,W,1,04,4.32,344.6,M,48.9,M,,*42
$GPGGA,104836.00,3916.15423,N,00726.53593,W,1,04,4.32,345.8,M,48.9,M,,*4E
$GPGGA,104836.25,3916.15575,N,00726.53649,W,1,04,4.32,347.0,M,48.9,M,,*45
$GPGGA,104836.50,3916.15700,N,00726.53708,W,1,04,4.32,347.9,M,48.9,M,,*4A
$GPGGA,104836.75,3916.15728,N,00726.53797,W,1,04,4.32,346.9,M,48.9,M,,*40
$GPGGA,104837.00,3916.15743,N,00726.53882,W,1,04,4.32,345.8,M,48.9,M,,*47
$GPGGA,104837.25,3916.15741,N,00726.53972,W,1,04,4.32,344.4,M,48.9,M,,*41
$GPGGA,104837.50,3916.15740,N,00726.54057,W,1,04,4.32,343.3,M,48.9,M,,*4B
$GPGGA,104837.75,3916.15746,N,00726.54143,W,1,04,4.32,342.6,M,48.9,M,,*4A
$GPGGA,104838.00,3916.15759,N,00726.54220,W,1,04,4.32,342.1,M,48.9,M,,*48
$GPGGA,104838.25,3916.15776,N,00726.54299,W,1,04,4.32,341.8,M,48.9,M,,*4A
$GPGGA,104838.50,3916.15791,N,00726.54374,W,1,04,4.32,341.6,M,48.9,M,,*4D
$GPGGA,104838.75,3916.15805,N,00726.54442,W,1,04,4.32,341.5,M,48.9,M,,*49
$GPGGA,104839.00,3916.15831,N,00726.54504,W,1,04,4.32,341.6,M,48.9,M,,*4D
$GPGGA,104839.25,3916.15857,N,00726.54563,W,1,04,4.32,341.8,M,48.9,M,,*45
